utc,monotonic_s,scenario,pid,kind,cpu_ps_percent,cpu_total_s,rss_mib
2026-09-07T15:48:02.489038+00:00,342454.792,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:48:02.489044+00:00,342454.792,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:48:02.489047+00:00,342454.792,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:48:02.489049+00:00,342454.792,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:48:02.489052+00:00,342454.792,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.453
2026-09-07T15:48:03.530262+00:00,342455.802,final-default-off-continuous,68738,reader,1.8,15.510,643.391
2026-09-07T15:48:03.530302+00:00,342455.802,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:48:03.530311+00:00,342455.802,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:48:03.530314+00:00,342455.802,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:48:03.530318+00:00,342455.802,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:48:03.530321+00:00,342455.802,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.453
2026-09-07T15:48:04.534591+00:00,342456.813,final-default-off-continuous,68738,reader,6.7,15.630,643.734
2026-09-07T15:48:04.534641+00:00,342456.813,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:48:04.534648+00:00,342456.813,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:48:04.534652+00:00,342456.813,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:48:04.534656+00:00,342456.813,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:48:04.534659+00:00,342456.813,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.453
2026-09-07T15:48:05.533439+00:00,342457.823,final-default-off-continuous,68738,reader,19.9,15.790,658.359
2026-09-07T15:48:05.533484+00:00,342457.823,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:48:05.533490+00:00,342457.823,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:48:05.533493+00:00,342457.823,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:48:05.533496+00:00,342457.823,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:48:05.533499+00:00,342457.823,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.453
2026-09-07T15:48:06.561511+00:00,342458.833,final-default-off-continuous,68738,reader,1.9,15.820,643.797
2026-09-07T15:48:06.561559+00:00,342458.833,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:48:06.561565+00:00,342458.833,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:48:06.561570+00:00,342458.833,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:48:06.561583+00:00,342458.833,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:48:06.561588+00:00,342458.833,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.453
2026-09-07T15:48:07.570746+00:00,342459.844,final-default-off-continuous,68738,reader,6.1,15.940,643.953
2026-09-07T15:48:07.570796+00:00,342459.844,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:48:07.570802+00:00,342459.844,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:48:07.570806+00:00,342459.844,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:48:07.570809+00:00,342459.844,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:48:07.570813+00:00,342459.844,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.453
